feature,n_rows,n_train,n_test,intercept,slope,all_pearson,all_spearman,test_pearson,test_spearman,test_r2,test_mae,test_rmse,draw_id
random_permuted_shock_weighted_sector_exposure,43200,28800,9600,-0.19982051140274676,0.5931470632983743,0.8192488826406555,0.7867844435336865,0.786593091313443,0.7725174774845542,0.6029329553311197,0.24930368547812956,0.4139502606912344,225
random_permuted_shock_weighted_sector_exposure,43200,28800,9600,-0.19814555624561486,0.5902495030919915,0.8230066035094773,0.7881172569858907,0.7962713120146683,0.7715335922651889,0.6221652601180652,0.24663066233244407,0.40380080642893584,226
random_permuted_shock_weighted_sector_exposure,43200,28800,9600,-0.20059571476731147,0.5916620735591684,0.821655403501558,0.7883489324553267,0.7930716096527509,0.7748115481288601,0.61574095675588,0.24525811763781272,0.40721923830758805,227
random_permuted_shock_weighted_sector_exposure,43200,28800,9600,-0.19920249636428994,0.5906438568044965,0.8225449536752655,0.787177821809124,0.7923071052675484,0.7717573972877361,0.6155232246998213,0.24996783711549633,0.40733459294550645,228
random_permuted_shock_weighted_sector_exposure,43200,28800,9600,-0.19703271875883027,0.588711842697266,0.8237576467679097,0.7876487654322543,0.799314231601597,0.7746495266753416,0.6302723775970005,0.24354935071099548,0.3994451824683675,229
random_permuted_shock_weighted_sector_exposure,43200,28800,9600,-0.19766641472100638,0.5891032183509102,0.8201975124288,0.7868025388871067,0.792109538591276,0.7734114293137997,0.6165302107887854,0.24597592004629745,0.40680081662416884,230
random_permuted_shock_weighted_sector_exposure,43200,28800,9600,-0.19999792923906973,0.5910533361416112,0.820326633468055,0.786549947233758,0.79883825605102,0.7805272557730706,0.6265542820405829,0.24303928631183036,0.4014486305196633,231
random_permuted_shock_weighted_sector_exposure,43200,28800,9600,-0.1975228956202088,0.5905448715070288,0.8185023173560637,0.788553280126128,0.7921965056332363,0.7736656359153903,0.6135127744419724,0.24733111042564862,0.40839819187737075,232
random_permuted_shock_weighted_sector_exposure,43200,28800,9600,-0.2000028431142295,0.5921774653391061,0.8221804985542418,0.7881833805541216,0.7983652734916711,0.776064806644364,0.6255968865611019,0.24457708331589567,0.401962894127977,233
random_permuted_shock_weighted_sector_exposure,43200,28800,9600,-0.19801985529972693,0.5893159256884278,0.8207948475525777,0.7860874752530878,0.7907162987730554,0.7746211507241155,0.6149836067679426,0.24640043453880167,0.40762034229896443,234
random_permuted_shock_weighted_sector_exposure,43200,28800,9600,-0.1998986300059144,0.5913803432309482,0.8234517259884809,0.7887664665871045,0.8088851131030268,0.7781815918942739,0.6451103452564538,0.24093821857341222,0.3913478105904289,235
random_permuted_shock_weighted_sector_exposure,43200,28800,9600,-0.19449288187274544,0.5861998414694871,0.821880663574291,0.787822309761485,0.8015299026136837,0.776984056151096,0.6305928448896523,0.24450203207301863,0.39927203220998525,236
random_permuted_shock_weighted_sector_exposure,43200,28800,9600,-0.1968181039804972,0.588159211500222,0.8209378331352154,0.7850235325343548,0.7923843512078941,0.7707381140346573,0.615709579279259,0.247670938261213,0.4072358641378988,237
random_permuted_shock_weighted_sector_exposure,43200,28800,9600,-0.19528505324177964,0.5856330888726676,0.8206321257433585,0.7872732459494634,0.7941343938733083,0.7740007739989755,0.6196307808200163,0.24768902401781892,0.40515287143239,238
random_permuted_shock_weighted_sector_exposure,43200,28800,9600,-0.19592543778582,0.5863299347394247,0.8224545597578483,0.7858843595880386,0.8076193115980107,0.7785072853732061,0.6431413787130305,0.24239287588397948,0.39243192915417946,239
random_permuted_shock_weighted_sector_exposure,43200,28800,9600,-0.19786418161167224,0.589360317369434,0.8229621349161336,0.7853875256639044,0.7956236466518415,0.7663222793110975,0.6198402563860634,0.24636011967527618,0.4050412939035164,240
random_permuted_shock_weighted_sector_exposure,43200,28800,9600,-0.20133935397931574,0.591983808769901,0.8232286481028337,0.787791397439132,0.7953671341680342,0.7729054725667905,0.6158021830073115,0.24829295344895466,0.4071867946980614,241
random_permuted_shock_weighted_sector_exposure,43200,28800,9600,-0.20011009758427017,0.5906251128269687,0.8264378290887063,0.7905444501993044,0.8080003274512411,0.781475897111985,0.6437473632042194,0.24010315330445067,0.3920985916777855,242
random_permuted_shock_weighted_sector_exposure,43200,28800,9600,-0.19782439574416538,0.5877802764945133,0.8182072976473679,0.7885422282984024,0.7871781465011743,0.7714224818813257,0.6046909537206127,0.2484757178314917,0.413032870062155,243
random_permuted_shock_weighted_sector_exposure,43200,28800,9600,-0.198866945407644,0.5887947736838299,0.8228050282541514,0.7872458339686728,0.804499679717366,0.7749690161211489,0.6375850759898469,0.2436533826853273,0.39547521913401945,244
random_permuted_shock_weighted_sector_exposure,43200,28800,9600,-0.1963952747131273,0.5886326313322694,0.8243438139684806,0.7885938863039855,0.7986890198168642,0.7790621894597628,0.6242885823408746,0.24420244447943035,0.40266458585951903,245
random_permuted_shock_weighted_sector_exposure,43200,28800,9600,-0.19797025258464457,0.5899319306711351,0.8212483329674133,0.7868348619932592,0.7914436707894449,0.7705997634907592,0.6131183471374724,0.24827628820074973,0.40860653294288396,246
random_permuted_shock_weighted_sector_exposure,43200,28800,9600,-0.2002302314261129,0.5918861576850807,0.8198040521007179,0.7876748920515659,0.7951742600392843,0.7778088332231752,0.6208548858442274,0.2458544878396079,0.4045004141614238,247
random_permuted_shock_weighted_sector_exposure,43200,28800,9600,-0.19651411910978595,0.5876627911467426,0.8223575752169737,0.7867745587490365,0.8057037803223183,0.7745943505511242,0.6396956467543333,0.24299056359147278,0.39432198682153957,248
random_permuted_shock_weighted_sector_exposure,43200,28800,9600,-0.19845818509566565,0.5910023828038928,0.8225014762453646,0.7869301768213166,0.7963473127539882,0.7748006767329221,0.6189474900682879,0.24442352239447734,0.4055166140552251,249
random_permuted_shock_weighted_sector_exposure,43200,28800,9600,-0.19707271491655515,0.5885027885207686,0.8269095670348796,0.7871401552826512,0.801971366683171,0.7757025125463045,0.6318560638340256,0.24461371425576678,0.398588775390097,250
random_permuted_shock_weighted_sector_exposure,43200,28800,9600,-0.19460641405903517,0.5864700579945794,0.822461803770348,0.7864587794326026,0.7948840824266298,0.7701152647565828,0.6204795320238525,0.24837420873037147,0.40470059241849254,251
random_permuted_shock_weighted_sector_exposure,43200,28800,9600,-0.1969265344475059,0.5877608673470986,0.8228138720664937,0.7882772962069458,0.7914303103142368,0.771787396491952,0.6137039215869919,0.24740794157287407,0.40829718750026767,252
random_permuted_shock_weighted_sector_exposure,43200,28800,9600,-0.19742975941079594,0.5881623741985582,0.8178537706439545,0.7850522544174778,0.7886944192501196,0.7730935957887627,0.6087970878252602,0.24815582927216245,0.41088215347510104,253
random_permuted_shock_weighted_sector_exposure,43200,28800,9600,-0.1941848368185744,0.5852205023189966,0.8218555541536061,0.7877355596289686,0.7888283266773451,0.7746332198996637,0.6102915759253442,0.24694160627384473,0.41009656873759837,254
random_permuted_shock_weighted_sector_exposure,43200,28800,9600,-0.20083381258413574,0.5933578192147937,0.8208136036864133,0.7876603401376935,0.7811725013865498,0.7738077228769654,0.5917989927904305,0.2528594380541428,0.4197138249665384,255
random_permuted_shock_weighted_sector_exposure,43200,28800,9600,-0.19651148149735714,0.5889548354935629,0.821323836215334,0.7861709512323457,0.7989559087472065,0.7722722424385255,0.6272421852933157,0.2466938917228594,0.4010787171743023,256
random_permuted_shock_weighted_sector_exposure,43200,28800,9600,-0.1960899303438925,0.5868379460955614,0.8190624354942873,0.7889655244247111,0.7875095087532542,0.7755790290932206,0.609635388890637,0.24780797549500808,0.410441681715737,257
random_permuted_shock_weighted_sector_exposure,43200,28800,9600,-0.1982365690499594,0.5882498077908096,0.8286860714627309,0.7888826431844571,0.8102497205200092,0.776235303590444,0.6483223252901384,0.24295171694415704,0.38957281032050456,258
random_permuted_shock_weighted_sector_exposure,43200,28800,9600,-0.19722443204544343,0.5902679559001469,0.8194442725967424,0.7897886736038626,0.7966051693949789,0.7727944627827192,0.6239495532164614,0.24677799811319734,0.40284622026404776,259
random_permuted_shock_weighted_sector_exposure,43200,28800,9600,-0.20249716189624095,0.5936335273271273,0.8287282408525006,0.790704219222944,0.8079118012559688,0.7818874940659855,0.6414382578167664,0.24065594078438812,0.39336726241269687,260
random_permuted_shock_weighted_sector_exposure,43200,28800,9600,-0.19622507251266547,0.5884665821293598,0.8182549028738114,0.7870142510639289,0.7999877782030922,0.7762075032329602,0.6291943491295278,0.24324424227308147,0.40002709712640755,261
random_permuted_shock_weighted_sector_exposure,43200,28800,9600,-0.19937866235138574,0.5904064314504751,0.8251297853389632,0.7883790771571061,0.8096585123254413,0.7746537726273985,0.6458674591564294,0.24201932434925377,0.39093014123995046,262
random_permuted_shock_weighted_sector_exposure,43200,28800,9600,-0.19880069767314407,0.5907125005125213,0.821072292685061,0.788455573872888,0.7915123614042928,0.776599366657319,0.6089343924291235,0.24804481258493116,0.4108100413298936,263
random_permuted_shock_weighted_sector_exposure,43200,28800,9600,-0.19823494274115633,0.5904225134617097,0.8247820835186594,0.7904577778156068,0.8002878974366828,0.7788780170219443,0.6297726878353207,0.24457095723842884,0.3997150179657541,264
random_permuted_shock_weighted_sector_exposure,43200,28800,9600,-0.2005310664138104,0.5924147941837411,0.82531161446412,0.7889079650394972,0.7965590360945677,0.7738192237854287,0.6223551336969468,0.24556187570379245,0.403699332515878,265
random_permuted_shock_weighted_sector_exposure,43200,28800,9600,-0.2010805826717736,0.5939258083704541,0.8227944664992367,0.7904145073637017,0.7987604672777168,0.7801089200680686,0.6248990349011129,0.2447007744598627,0.4023373299611026,266
random_permuted_shock_weighted_sector_exposure,43200,28800,9600,-0.19696230953223098,0.589173049694192,0.8200409208556965,0.7889519937593775,0.7975330847443918,0.7734004299998206,0.625558134669552,0.24486203561998418,0.40198369579719345,267
random_permuted_shock_weighted_sector_exposure,43200,28800,9600,-0.19842234911860074,0.5901636727315546,0.819465789284678,0.7856148135639521,0.7925674297154762,0.7755000866575852,0.6158959024770688,0.24576328303141706,0.4071371280207501,268
random_permuted_shock_weighted_sector_exposure,43200,28800,9600,-0.1973676289478768,0.5906986397564503,0.8215223373872848,0.7866144365798197,0.7938378290332806,0.7707599869014964,0.6165003495790411,0.24825476233397875,0.4068166553269485,269
random_permuted_shock_weighted_sector_exposure,43200,28800,9600,-0.19564519630850336,0.5862147689214641,0.822146168293297,0.7880194144325878,0.7908837132797092,0.769935709233526,0.6167972248015883,0.2487543990626087,0.4066591621357648,270
random_permuted_shock_weighted_sector_exposure,43200,28800,9600,-0.2017622835321234,0.5945041145386087,0.8253041164350574,0.7893798672117135,0.8012139244412491,0.778573898669921,0.6298798655201681,0.24460658646081165,0.3996571567143573,271
random_permuted_shock_weighted_sector_exposure,43200,28800,9600,-0.20008376869815742,0.5904163255259035,0.8245919288013455,0.7873484621087035,0.7932543297795942,0.7711331330940153,0.6147066548404579,0.24831111148661103,0.4077669217010245,272
random_permuted_shock_weighted_sector_exposure,43200,28800,9600,-0.19852139625658144,0.58966979358131,0.8207930847878674,0.7867080151766909,0.7956264193292925,0.7773353570994345,0.6217976155279451,0.2456029411385388,0.40399721384072285,273
random_permuted_shock_weighted_sector_exposure,43200,28800,9600,-0.19537305940466837,0.5874792294566463,0.8195019056674266,0.7875304986558346,0.7933697818042967,0.7730433288683556,0.6191609153880109,0.24742055751345352,0.405403034387282,274
random_permuted_shock_weighted_sector_exposure,43200,28800,9600,-0.20069410499066836,0.5917762976573024,0.8217723511884161,0.7880859446303552,0.7926990107259089,0.7693898883239958,0.6154413357589128,0.24954594277808545,0.4073779693268981,275
random_permuted_shock_weighted_sector_exposure,43200,28800,9600,-0.1984884465084495,0.5912625979986856,0.8217526016567177,0.7920779901082657,0.8041468452041799,0.7816355803217967,0.6345761240971933,0.24321691080699984,0.3971135432015473,276
random_permuted_shock_weighted_sector_exposure,43200,28800,9600,-0.1970846559772927,0.5892457023779708,0.8236168155248994,0.7871791540571083,0.8051427136839611,0.7745656544838951,0.6390055422865988,0.24290171224206783,0.39469943603217456,277
random_permuted_shock_weighted_sector_exposure,43200,28800,9600,-0.19738834908880692,0.5876413280261908,0.8242770892612848,0.7870452864111591,0.8052928049553999,0.7744675641539717,0.6378022628776636,0.24188042870021595,0.39535670179588595,278
random_permuted_shock_weighted_sector_exposure,43200,28800,9600,-0.1999411270871178,0.5920976372755876,0.8229705861215741,0.7854507604068772,0.7882949161949395,0.77182641947762,0.606462576480391,0.25066643532984706,0.41210630371526763,279
random_permuted_shock_weighted_sector_exposure,43200,28800,9600,-0.19475361589479817,0.5864132643354346,0.8236164971235348,0.7858539685638176,0.8032251801606357,0.7748769457065916,0.6358602908973285,0.2459909444730445,0.3964151640396512,280
random_permuted_shock_weighted_sector_exposure,43200,28800,9600,-0.19963406603200012,0.5921834670388879,0.8218480018013634,0.788688496323934,0.794810350533723,0.7723633136302658,0.6185853499831448,0.2463781605365974,0.40570926328675305,281
random_permuted_shock_weighted_sector_exposure,43200,28800,9600,-0.19706612534291962,0.589191913174377,0.8184980524124478,0.7844710255524369,0.7900629109842756,0.7729480091010632,0.6102435716380464,0.24955361416830943,0.41012182580940415,282
random_permuted_shock_weighted_sector_exposure,43200,28800,9600,-0.19670665829003547,0.5882039027231696,0.8238128775619911,0.7870201775339806,0.8090531206539704,0.7783938146369137,0.6462695009993377,0.2418155904115972,0.3907081693933154,283
random_permuted_shock_weighted_sector_exposure,43200,28800,9600,-0.198651505765647,0.5908013573587625,0.8206683813108707,0.7892152889996213,0.8018516191633486,0.7756912725551568,0.6306220156146389,0.24408438134228427,0.3992562673764869,284
random_permuted_shock_weighted_sector_exposure,43200,28800,9600,-0.1964975171535726,0.58667992731257,0.8244167725658849,0.7897316633878455,0.7977662304236239,0.7719316305140566,0.6265797864620456,0.2474789031069678,0.4014349218474322,285
random_permuted_shock_weighted_sector_exposure,43200,28800,9600,-0.19850424397818228,0.5916606370478421,0.8255823294995692,0.7884066623760895,0.8070680861992791,0.7776558972840785,0.6412893894497036,0.24203881261234567,0.39344891343416166,286
random_permuted_shock_weighted_sector_exposure,43200,28800,9600,-0.19768956333336024,0.5901335125170352,0.8176601232292092,0.7854025005716675,0.7874740332699695,0.7720448657741582,0.6052144931861168,0.24819299982870907,0.4127592731723581,287
random_permuted_shock_weighted_sector_exposure,43200,28800,9600,-0.1990759968606624,0.5895098045056139,0.8243364754132454,0.7890000554811477,0.7995797021531955,0.7723911737323301,0.6295729706923243,0.2453441586018269,0.3998228154940865,288
random_permuted_shock_weighted_sector_exposure,43200,28800,9600,-0.19632088897186178,0.5868429868577911,0.8209935691096256,0.7871841511530571,0.793202901600045,0.7724440373071887,0.6159984805693003,0.24817505306810536,0.4070827597663883,289
random_permuted_shock_weighted_sector_exposure,43200,28800,9600,-0.19598514562950536,0.5869114994592577,0.821309375337042,0.7848376593223718,0.8012740952695492,0.7731400974032683,0.6329552635714053,0.2454820873172352,0.3979932797657764,290
random_permuted_shock_weighted_sector_exposure,43200,28800,9600,-0.19382438540497032,0.5841483178128661,0.8198415287835451,0.7876815805312793,0.8005787495539476,0.7752499799338824,0.6313605610874403,0.24298936184206496,0.3988569251563088,291
random_permuted_shock_weighted_sector_exposure,43200,28800,9600,-0.1965062904698614,0.5878151469095032,0.8197030890226215,0.7874141272114517,0.7878954628535385,0.773792666407695,0.6063773885900525,0.24800942864950845,0.4121509050223706,292
random_permuted_shock_weighted_sector_exposure,43200,28800,9600,-0.19992623735632592,0.5902954662981377,0.8219168426350723,0.7844931000276512,0.7927189167283033,0.768236212383419,0.61641371552203,0.2451995121103563,0.40686260346151365,293
random_permuted_shock_weighted_sector_exposure,43200,28800,9600,-0.19794481851126872,0.58866941172082,0.8225410572997779,0.7888641811960665,0.8017584697304482,0.7788426618510736,0.6314439355534602,0.24306321646979537,0.3988118182576282,294
random_permuted_shock_weighted_sector_exposure,43200,28800,9600,-0.19408037946306506,0.5859102406821071,0.8217233473341683,0.7868763177394067,0.8039254618257731,0.7778927272134679,0.63676360947161,0.24210004216001038,0.3959231667031946,295
random_permuted_shock_weighted_sector_exposure,43200,28800,9600,-0.19865251184820415,0.5911735161522385,0.820242540003927,0.7869718230448315,0.7897180717490975,0.7745032195987003,0.6117883109372333,0.2468414900192219,0.40930829172953365,296
random_permuted_shock_weighted_sector_exposure,43200,28800,9600,-0.1946766326325095,0.5863466867206374,0.8188044038539817,0.7864343592393063,0.7917515649046678,0.7748330785456091,0.6137875521711638,0.24741971208699964,0.4082529882674531,297
random_permuted_shock_weighted_sector_exposure,43200,28800,9600,-0.2033483445410102,0.5939478340773631,0.824918576601077,0.7894356897250473,0.8043338571919284,0.7760291962849255,0.6357900250792887,0.2441401458050904,0.39645340910259397,298
random_permuted_shock_weighted_sector_exposure,43200,28800,9600,-0.19489840182246504,0.5868357305733447,0.8232880601441243,0.788683361794183,0.7965074467287316,0.7710541344569275,0.6245354292285237,0.24602126919525502,0.4025322864048703,299
random_permuted_shock_weighted_sector_exposure,43200,28800,9600,-0.19695690699275487,0.5880669255480717,0.8201719802219052,0.7888221699741199,0.7996214044943477,0.7749710464472866,0.6305306354726274,0.24516671243938284,0.39930565017647757,300
random_permuted_shock_weighted_sector_exposure,43200,28800,9600,-0.20051061335652948,0.592560198384644,0.8236719787350045,0.7886774936871067,0.7983204413082338,0.7745620482320495,0.6256448550803999,0.24692808097309357,0.40193714356423976,301
random_permuted_shock_weighted_sector_exposure,43200,28800,9600,-0.1976471501583255,0.588814647057868,0.8193810079627761,0.7879297697620504,0.7878850810185755,0.7752467516867929,0.6104362063498538,0.24779844442461335,0.41002046319142404,302
random_permuted_shock_weighted_sector_exposure,43200,28800,9600,-0.19738713452977413,0.5868548873076501,0.8256937835843305,0.7857077531572778,0.7992048249815966,0.7709097316316472,0.6287625197512761,0.24452123329359798,0.40025995925850477,303
random_permuted_shock_weighted_sector_exposure,43200,28800,9600,-0.198592393652348,0.5900800301588781,0.8235727483720581,0.7891285192565856,0.80375678407817,0.7759764162076355,0.6362687060730052,0.2432647163554205,0.39619279418109676,304
random_permuted_shock_weighted_sector_exposure,43200,28800,9600,-0.19504539882443256,0.5862554124407546,0.8210967993680831,0.7871651175253039,0.7989822973594011,0.7712345743344695,0.6278092544331909,0.24664327276958478,0.4007735244730228,305
random_permuted_shock_weighted_sector_exposure,43200,28800,9600,-0.1991144621865592,0.5894548238299324,0.82275531933664,0.788381976429062,0.7885613638234047,0.773013407521685,0.6106224562878031,0.2471648762482067,0.4099224363510065,306
random_permuted_shock_weighted_sector_exposure,43200,28800,9600,-0.1998694493251409,0.5908939435821597,0.8231718175186252,0.7873359780292922,0.7971209752921075,0.7733022730194572,0.6198577571607904,0.24655934210033523,0.4050319706938112,307
random_permuted_shock_weighted_sector_exposure,43200,28800,9600,-0.19687958604724304,0.5889938115668083,0.8239788611025105,0.7880866490920709,0.8007764686064833,0.775537316258521,0.6321254308358681,0.2436964399280056,0.39844292712289064,308
random_permuted_shock_weighted_sector_exposure,43200,28800,9600,-0.1959740098777219,0.5882794107149054,0.8194800177933217,0.7873838218917064,0.7946830416762873,0.7782663986947821,0.6206972041796257,0.2452073516214444,0.40458451872465234,309
random_permuted_shock_weighted_sector_exposure,43200,28800,9600,-0.19566420321188888,0.5869324353356896,0.8203616932849837,0.7865661949737106,0.7878389206275059,0.7661769113453172,0.609438322511599,0.24918921106495068,0.4105452695515299,310
random_permuted_shock_weighted_sector_exposure,43200,28800,9600,-0.1958779307398832,0.5884935821205628,0.8178404202431133,0.7884772766648441,0.7885372602128754,0.7739724778747569,0.6081274687464342,0.24685196277340338,0.411233655067738,311
random_permuted_shock_weighted_sector_exposure,43200,28800,9600,-0.1953082849013788,0.5881690673170731,0.8185737531281078,0.7848201270324722,0.7993795982361357,0.7728897347852896,0.6272655126236514,0.24510657012730921,0.4010661671461894,312
random_permuted_shock_weighted_sector_exposure,43200,28800,9600,-0.19911701478339122,0.5915339609250028,0.8213462465824978,0.7857016760507876,0.7886962258616089,0.7734119207351068,0.6061777186891042,0.24888696100713445,0.41225542607180427,313
random_permuted_shock_weighted_sector_exposure,43200,28800,9600,-0.19614499374398636,0.5860012938737597,0.8211502808570574,0.7846501555461521,0.7957585109633237,0.7672853306568134,0.620243829937228,0.24632881415375876,0.4048262430439264,314
random_permuted_shock_weighted_sector_exposure,43200,28800,9600,-0.1968858135128288,0.5882503721557124,0.8229865279486906,0.7866902766619478,0.7972538363288934,0.7701682860363528,0.6258054609162416,0.24707040647031434,0.4018509147826407,315
random_permuted_shock_weighted_sector_exposure,43200,28800,9600,-0.19700620980128564,0.5875832509487243,0.8230029028877193,0.78938167720624,0.8009545412665393,0.7766120528276623,0.6308050361465619,0.24465922420228306,0.3991573427636818,316
random_permuted_shock_weighted_sector_exposure,43200,28800,9600,-0.19727369971659797,0.586886733925383,0.8234357442352936,0.7900262533959059,0.8024584061367939,0.7782304674432131,0.6345335449353309,0.24275473481884413,0.39713667834736766,317
random_permuted_shock_weighted_sector_exposure,43200,28800,9600,-0.1984956957636424,0.589070548253317,0.825313742111222,0.7896144066728541,0.8036484933237507,0.7773342097487093,0.6345353896951241,0.24266075118442748,0.3971356760355399,318
random_permuted_shock_weighted_sector_exposure,43200,28800,9600,-0.19654702803509877,0.5886963095924994,0.8203372775723192,0.7881491553869139,0.7953080442697132,0.776909863465117,0.6212474072339638,0.24608999418855973,0.4042909743265983,319
random_permuted_shock_weighted_sector_exposure,43200,28800,9600,-0.20045452235733136,0.5929093561659825,0.8269517336182804,0.7889154318884091,0.8011876389615149,0.77095340937059,0.630892759449606,0.24682072542747624,0.39910991865962697,320
random_permuted_shock_weighted_sector_exposure,43200,28800,9600,-0.2004900796563835,0.5916770782804818,0.8243043863888356,0.7887526966251771,0.8004046321082888,0.7805631068747566,0.6286730400897094,0.2453199856835162,0.4003081938384187,321
random_permuted_shock_weighted_sector_exposure,43200,28800,9600,-0.19634747065970987,0.5874740926926717,0.8224370593224422,0.7893754352562733,0.7973714434557198,0.7801970924555818,0.6258708883752551,0.24480682541608326,0.40181578167553267,322
random_permuted_shock_weighted_sector_exposure,43200,28800,9600,-0.1974319687916954,0.5869916903161627,0.8194713604153999,0.787422904698936,0.7957312702534006,0.7687437494740238,0.6241054940743576,0.2463597478517087,0.402762685329233,323
random_permuted_shock_weighted_sector_exposure,43200,28800,9600,-0.1993013710264528,0.5909202228688198,0.8229828669782323,0.7870634087033077,0.7943940801128814,0.7768353525823637,0.6226542797199585,0.24497274246657824,0.40353940848982917,324
random_permuted_shock_weighted_sector_exposure,43200,28800,9600,-0.19628377290660143,0.5881286746689536,0.823766333579096,0.7878705376147884,0.8034207982830837,0.7770922562592126,0.6377196313503016,0.24287077259189782,0.3954017974186912,325
random_permuted_shock_weighted_sector_exposure,43200,28800,9600,-0.19701693193344777,0.5880479339462755,0.8185004654049055,0.7874060254445306,0.7874894675824169,0.7776218683396925,0.6089349637321613,0.24820456555139345,0.41080974125606234,326
random_permuted_shock_weighted_sector_exposure,43200,28800,9600,-0.1974707030949429,0.5892384906815893,0.8246974016712302,0.7873852314377285,0.8027915556813603,0.7723115712099036,0.6348435121200582,0.2454351844264017,0.3969682286183774,327
random_permuted_shock_weighted_sector_exposure,43200,28800,9600,-0.19934146895503096,0.5912746302450882,0.8213609648323813,0.7868572387543917,0.7872679294984485,0.7686000951910464,0.6065445731030841,0.24991678089748529,0.41206336868109916,328
random_permuted_shock_weighted_sector_exposure,43200,28800,9600,-0.19585634543083225,0.5860318908625056,0.822556067158059,0.7866594752733385,0.7975390155044526,0.7726573906589438,0.6267818252438007,0.2462803286896348,0.40132630909281686,329
random_permuted_shock_weighted_sector_exposure,43200,28800,9600,-0.1988736882928926,0.5906225781880368,0.8211756558152163,0.7891719058051693,0.7904099003537964,0.7759121246512154,0.6102181205453168,0.24668467571660652,0.4101352160673499,330
random_permuted_shock_weighted_sector_exposure,43200,28800,9600,-0.20035830988769449,0.5903047576976533,0.8280282016347844,0.7887321356835125,0.8050193530122406,0.7766706837478689,0.6371894813925862,0.24200345804665205,0.39569100107377136,331
random_permuted_shock_weighted_sector_exposure,43200,28800,9600,-0.19851549174805322,0.5909584285941848,0.8213451487655443,0.7861376689742903,0.7990662546222256,0.7747496992728555,0.6251708343557187,0.24672496534373106,0.4021915360363025,332
random_permuted_shock_weighted_sector_exposure,43200,28800,9600,-0.20048599544976703,0.5932095939477067,0.823792863339215,0.787855801191209,0.8002527393459069,0.7699903426366133,0.6284438446766771,0.2465035949713093,0.4004317165804919,333
random_permuted_shock_weighted_sector_exposure,43200,28800,9600,-0.19655702310273765,0.5878790721399032,0.8242988138783174,0.788563305644893,0.8060783375105969,0.7793625362776107,0.6403956452696861,0.24170565443442096,0.3939387566463481,334
random_permuted_shock_weighted_sector_exposure,43200,28800,9600,-0.19800554656435482,0.5899080432448622,0.8173563595361814,0.7869994505914049,0.7902098185741342,0.7775300747236965,0.6119298284322048,0.2469064220034661,0.4092336809365099,335
random_permuted_shock_weighted_sector_exposure,43200,28800,9600,-0.1979440276681636,0.5889693773551834,0.8239962856711034,0.786127701202501,0.7981663116870027,0.7729908125444626,0.6251160270717881,0.24517236758798788,0.4022209390577452,336
random_permuted_shock_weighted_sector_exposure,43200,28800,9600,-0.19765930088653189,0.5900263819638385,0.8193908218264173,0.7872082629912827,0.7940412459002425,0.774636838640666,0.6179132819099116,0.24526779457766107,0.4060665440534989,337
random_permuted_shock_weighted_sector_exposure,43200,28800,9600,-0.1935743441754199,0.5838984381343799,0.8171558282867719,0.7875843322094138,0.7908697517718513,0.7754908376310051,0.6148674378205274,0.24637485307805695,0.4076818322193963,338
random_permuted_shock_weighted_sector_exposure,43200,28800,9600,-0.19546494541648068,0.5876343160920459,0.8207539331613782,0.7867077497423532,0.80046739305967,0.7726834352274028,0.6313721745536838,0.24381092679657063,0.39885064239403495,339
random_permuted_shock_weighted_sector_exposure,43200,28800,9600,-0.20001401100012856,0.5926279530469221,0.8234074195259935,0.7894588033598733,0.7956301953771546,0.7775047031155256,0.6179857632300547,0.24548731456433473,0.4060280270968349,340
random_permuted_shock_weighted_sector_exposure,43200,28800,9600,-0.19756201311358018,0.5895779943196718,0.8227937121785394,0.7896286235962385,0.7987668253898574,0.780490172597494,0.6266004460309684,0.24311746746610785,0.4014238169489184,341
random_permuted_shock_weighted_sector_exposure,43200,28800,9600,-0.19826931663320285,0.5902565023663381,0.8247864265832273,0.7882061422157106,0.8026806522331453,0.7763783329931027,0.635280903344037,0.2437974189941667,0.3967304094220061,342
random_permuted_shock_weighted_sector_exposure,43200,28800,9600,-0.19908790889398803,0.5904756367729187,0.8223951361069054,0.7873674787832632,0.7946030150896751,0.7758143025392764,0.6169962806825122,0.24516770258115808,0.4065535282287508,343
random_permuted_shock_weighted_sector_exposure,43200,28800,9600,-0.20047067806672608,0.5915115567526378,0.8259899789605727,0.7881948088025457,0.8023837885773684,0.7749102694035934,0.6317304660938888,0.2448958180754384,0.398656761815254,344
random_permuted_shock_weighted_sector_exposure,43200,28800,9600,-0.19525739397579583,0.5867793225522002,0.8182620257124039,0.7871392090842233,0.7886822740398557,0.7659528945256362,0.6114708327475115,0.24989799556068193,0.4094756229853574,345
random_permuted_shock_weighted_sector_exposure,43200,28800,9600,-0.1967784696137112,0.5876244078113606,0.8195750939345274,0.787370424810029,0.7962274703009913,0.7779124829157308,0.6256959214243933,0.24627622382291592,0.4019097282064699,346
random_permuted_shock_weighted_sector_exposure,43200,28800,9600,-0.19933657525870058,0.5916710143512457,0.8237020909385684,0.7889702140606364,0.7957419091658574,0.7729121714599285,0.6208191325944493,0.24557270659805577,0.40451948583460884,347
random_permuted_shock_weighted_sector_exposure,43200,28800,9600,-0.19757365864328486,0.5891720005761736,0.821083062207065,0.7873061413243199,0.7916229628339828,0.7695026649949455,0.6130715553683836,0.25056210157453,0.40863124184847166,348
