graph_id,seed_id,country,scenario_name,density_label,interbank_liability_scale,shock_multiplier,baseline_stable
seed_019_Germany_combined_transition_physical_p30_ibx1_0_shockx0_75_no_liquidity_uniform_sector_distribution,seed_019,Germany,combined_transition_physical,p30,1.0,0.75,True
seed_019_Italy_orderly_transition_p30_ibx1_0_shockx0_75_no_liquidity_uniform_sector_distribution,seed_019,Italy,orderly_transition,p30,1.0,0.75,True
seed_019_Italy_disorderly_transition_p30_ibx1_0_shockx0_75_no_liquidity_uniform_sector_distribution,seed_019,Italy,disorderly_transition,p30,1.0,0.75,True
seed_019_Italy_severe_disorderly_transition_p30_ibx1_0_shockx0_75_no_liquidity_uniform_sector_distribution,seed_019,Italy,severe_disorderly_transition,p30,1.0,0.75,True
seed_019_Italy_acute_physical_risk_p30_ibx1_0_shockx0_75_no_liquidity_uniform_sector_distribution,seed_019,Italy,acute_physical_risk,p30,1.0,0.75,True
seed_019_Italy_combined_transition_physical_p30_ibx1_0_shockx0_75_no_liquidity_uniform_sector_distribution,seed_019,Italy,combined_transition_physical,p30,1.0,0.75,True
seed_019_Spain_orderly_transition_p30_ibx1_0_shockx0_75_no_liquidity_uniform_sector_distribution,seed_019,Spain,orderly_transition,p30,1.0,0.75,True
seed_019_Spain_disorderly_transition_p30_ibx1_0_shockx0_75_no_liquidity_uniform_sector_distribution,seed_019,Spain,disorderly_transition,p30,1.0,0.75,True
seed_019_Spain_severe_disorderly_transition_p30_ibx1_0_shockx0_75_no_liquidity_uniform_sector_distribution,seed_019,Spain,severe_disorderly_transition,p30,1.0,0.75,True
seed_019_Spain_acute_physical_risk_p30_ibx1_0_shockx0_75_no_liquidity_uniform_sector_distribution,seed_019,Spain,acute_physical_risk,p30,1.0,0.75,True
seed_019_Spain_combined_transition_physical_p30_ibx1_0_shockx0_75_no_liquidity_uniform_sector_distribution,seed_019,Spain,combined_transition_physical,p30,1.0,0.75,True
seed_019_Ukraine_orderly_transition_p30_ibx1_0_shockx0_75_no_liquidity_uniform_sector_distribution,seed_019,Ukraine,orderly_transition,p30,1.0,0.75,True
seed_019_Ukraine_disorderly_transition_p30_ibx1_0_shockx0_75_no_liquidity_uniform_sector_distribution,seed_019,Ukraine,disorderly_transition,p30,1.0,0.75,True
seed_019_Ukraine_severe_disorderly_transition_p30_ibx1_0_shockx0_75_no_liquidity_uniform_sector_distribution,seed_019,Ukraine,severe_disorderly_transition,p30,1.0,0.75,True
seed_019_Ukraine_acute_physical_risk_p30_ibx1_0_shockx0_75_no_liquidity_uniform_sector_distribution,seed_019,Ukraine,acute_physical_risk,p30,1.0,0.75,True
seed_019_Ukraine_combined_transition_physical_p30_ibx1_0_shockx0_75_no_liquidity_uniform_sector_distribution,seed_019,Ukraine,combined_transition_physical,p30,1.0,0.75,True
seed_019_United_States_of_America_orderly_transition_p30_ibx1_0_shockx0_75_no_liquidity_uniform_sector_distribution,seed_019,United States of America,orderly_transition,p30,1.0,0.75,True
seed_019_United_States_of_America_disorderly_transition_p30_ibx1_0_shockx0_75_no_liquidity_uniform_sector_distribution,seed_019,United States of America,disorderly_transition,p30,1.0,0.75,True
seed_019_United_States_of_America_severe_disorderly_transition_p30_ibx1_0_shockx0_75_no_liquidity_uniform_sector_distribution,seed_019,United States of America,severe_disorderly_transition,p30,1.0,0.75,True
seed_019_United_States_of_America_acute_physical_risk_p30_ibx1_0_shockx0_75_no_liquidity_uniform_sector_distribution,seed_019,United States of America,acute_physical_risk,p30,1.0,0.75,True
seed_019_United_States_of_America_combined_transition_physical_p30_ibx1_0_shockx0_75_no_liquidity_uniform_sector_distribution,seed_019,United States of America,combined_transition_physical,p30,1.0,0.75,True
seed_019_Brazil_orderly_transition_p30_ibx1_0_shockx1_0_no_liquidity_uniform_sector_distribution,seed_019,Brazil,orderly_transition,p30,1.0,1.0,True
seed_019_Brazil_disorderly_transition_p30_ibx1_0_shockx1_0_no_liquidity_uniform_sector_distribution,seed_019,Brazil,disorderly_transition,p30,1.0,1.0,True
seed_019_Brazil_severe_disorderly_transition_p30_ibx1_0_shockx1_0_no_liquidity_uniform_sector_distribution,seed_019,Brazil,severe_disorderly_transition,p30,1.0,1.0,True
seed_019_Brazil_acute_physical_risk_p30_ibx1_0_shockx1_0_no_liquidity_uniform_sector_distribution,seed_019,Brazil,acute_physical_risk,p30,1.0,1.0,True
seed_019_Brazil_combined_transition_physical_p30_ibx1_0_shockx1_0_no_liquidity_uniform_sector_distribution,seed_019,Brazil,combined_transition_physical,p30,1.0,1.0,True
seed_019_Germany_orderly_transition_p30_ibx1_0_shockx1_0_no_liquidity_uniform_sector_distribution,seed_019,Germany,orderly_transition,p30,1.0,1.0,True
seed_019_Germany_disorderly_transition_p30_ibx1_0_shockx1_0_no_liquidity_uniform_sector_distribution,seed_019,Germany,disorderly_transition,p30,1.0,1.0,True
seed_019_Germany_severe_disorderly_transition_p30_ibx1_0_shockx1_0_no_liquidity_uniform_sector_distribution,seed_019,Germany,severe_disorderly_transition,p30,1.0,1.0,True
seed_019_Germany_acute_physical_risk_p30_ibx1_0_shockx1_0_no_liquidity_uniform_sector_distribution,seed_019,Germany,acute_physical_risk,p30,1.0,1.0,True
seed_019_Germany_combined_transition_physical_p30_ibx1_0_shockx1_0_no_liquidity_uniform_sector_distribution,seed_019,Germany,combined_transition_physical,p30,1.0,1.0,True
seed_019_Italy_orderly_transition_p30_ibx1_0_shockx1_0_no_liquidity_uniform_sector_distribution,seed_019,Italy,orderly_transition,p30,1.0,1.0,True
seed_019_Italy_disorderly_transition_p30_ibx1_0_shockx1_0_no_liquidity_uniform_sector_distribution,seed_019,Italy,disorderly_transition,p30,1.0,1.0,True
seed_019_Italy_severe_disorderly_transition_p30_ibx1_0_shockx1_0_no_liquidity_uniform_sector_distribution,seed_019,Italy,severe_disorderly_transition,p30,1.0,1.0,True
seed_019_Italy_acute_physical_risk_p30_ibx1_0_shockx1_0_no_liquidity_uniform_sector_distribution,seed_019,Italy,acute_physical_risk,p30,1.0,1.0,True
seed_019_Italy_combined_transition_physical_p30_ibx1_0_shockx1_0_no_liquidity_uniform_sector_distribution,seed_019,Italy,combined_transition_physical,p30,1.0,1.0,True
seed_019_Spain_orderly_transition_p30_ibx1_0_shockx1_0_no_liquidity_uniform_sector_distribution,seed_019,Spain,orderly_transition,p30,1.0,1.0,True
seed_019_Spain_disorderly_transition_p30_ibx1_0_shockx1_0_no_liquidity_uniform_sector_distribution,seed_019,Spain,disorderly_transition,p30,1.0,1.0,True
seed_019_Spain_severe_disorderly_transition_p30_ibx1_0_shockx1_0_no_liquidity_uniform_sector_distribution,seed_019,Spain,severe_disorderly_transition,p30,1.0,1.0,True
seed_019_Spain_acute_physical_risk_p30_ibx1_0_shockx1_0_no_liquidity_uniform_sector_distribution,seed_019,Spain,acute_physical_risk,p30,1.0,1.0,True
seed_019_Spain_combined_transition_physical_p30_ibx1_0_shockx1_0_no_liquidity_uniform_sector_distribution,seed_019,Spain,combined_transition_physical,p30,1.0,1.0,True
seed_019_Ukraine_orderly_transition_p30_ibx1_0_shockx1_0_no_liquidity_uniform_sector_distribution,seed_019,Ukraine,orderly_transition,p30,1.0,1.0,True
seed_019_Ukraine_disorderly_transition_p30_ibx1_0_shockx1_0_no_liquidity_uniform_sector_distribution,seed_019,Ukraine,disorderly_transition,p30,1.0,1.0,True
seed_019_Ukraine_severe_disorderly_transition_p30_ibx1_0_shockx1_0_no_liquidity_uniform_sector_distribution,seed_019,Ukraine,severe_disorderly_transition,p30,1.0,1.0,True
seed_019_Ukraine_acute_physical_risk_p30_ibx1_0_shockx1_0_no_liquidity_uniform_sector_distribution,seed_019,Ukraine,acute_physical_risk,p30,1.0,1.0,True
seed_019_Ukraine_combined_transition_physical_p30_ibx1_0_shockx1_0_no_liquidity_uniform_sector_distribution,seed_019,Ukraine,combined_transition_physical,p30,1.0,1.0,True
seed_019_United_States_of_America_orderly_transition_p30_ibx1_0_shockx1_0_no_liquidity_uniform_sector_distribution,seed_019,United States of America,orderly_transition,p30,1.0,1.0,True
seed_019_United_States_of_America_disorderly_transition_p30_ibx1_0_shockx1_0_no_liquidity_uniform_sector_distribution,seed_019,United States of America,disorderly_transition,p30,1.0,1.0,True
seed_019_United_States_of_America_severe_disorderly_transition_p30_ibx1_0_shockx1_0_no_liquidity_uniform_sector_distribution,seed_019,United States of America,severe_disorderly_transition,p30,1.0,1.0,True
seed_019_United_States_of_America_acute_physical_risk_p30_ibx1_0_shockx1_0_no_liquidity_uniform_sector_distribution,seed_019,United States of America,acute_physical_risk,p30,1.0,1.0,True
seed_019_United_States_of_America_combined_transition_physical_p30_ibx1_0_shockx1_0_no_liquidity_uniform_sector_distribution,seed_019,United States of America,combined_transition_physical,p30,1.0,1.0,True
seed_019_Brazil_orderly_transition_p30_ibx1_0_shockx1_25_no_liquidity_uniform_sector_distribution,seed_019,Brazil,orderly_transition,p30,1.0,1.25,True
seed_019_Brazil_disorderly_transition_p30_ibx1_0_shockx1_25_no_liquidity_uniform_sector_distribution,seed_019,Brazil,disorderly_transition,p30,1.0,1.25,True
seed_019_Brazil_severe_disorderly_transition_p30_ibx1_0_shockx1_25_no_liquidity_uniform_sector_distribution,seed_019,Brazil,severe_disorderly_transition,p30,1.0,1.25,True
seed_019_Brazil_acute_physical_risk_p30_ibx1_0_shockx1_25_no_liquidity_uniform_sector_distribution,seed_019,Brazil,acute_physical_risk,p30,1.0,1.25,True
seed_019_Brazil_combined_transition_physical_p30_ibx1_0_shockx1_25_no_liquidity_uniform_sector_distribution,seed_019,Brazil,combined_transition_physical,p30,1.0,1.25,True
seed_019_Germany_orderly_transition_p30_ibx1_0_shockx1_25_no_liquidity_uniform_sector_distribution,seed_019,Germany,orderly_transition,p30,1.0,1.25,True
seed_019_Germany_disorderly_transition_p30_ibx1_0_shockx1_25_no_liquidity_uniform_sector_distribution,seed_019,Germany,disorderly_transition,p30,1.0,1.25,True
seed_019_Germany_severe_disorderly_transition_p30_ibx1_0_shockx1_25_no_liquidity_uniform_sector_distribution,seed_019,Germany,severe_disorderly_transition,p30,1.0,1.25,True
seed_019_Germany_acute_physical_risk_p30_ibx1_0_shockx1_25_no_liquidity_uniform_sector_distribution,seed_019,Germany,acute_physical_risk,p30,1.0,1.25,True
seed_019_Germany_combined_transition_physical_p30_ibx1_0_shockx1_25_no_liquidity_uniform_sector_distribution,seed_019,Germany,combined_transition_physical,p30,1.0,1.25,True
seed_019_Italy_orderly_transition_p30_ibx1_0_shockx1_25_no_liquidity_uniform_sector_distribution,seed_019,Italy,orderly_transition,p30,1.0,1.25,True
seed_019_Italy_disorderly_transition_p30_ibx1_0_shockx1_25_no_liquidity_uniform_sector_distribution,seed_019,Italy,disorderly_transition,p30,1.0,1.25,True
seed_019_Italy_severe_disorderly_transition_p30_ibx1_0_shockx1_25_no_liquidity_uniform_sector_distribution,seed_019,Italy,severe_disorderly_transition,p30,1.0,1.25,True
seed_019_Italy_acute_physical_risk_p30_ibx1_0_shockx1_25_no_liquidity_uniform_sector_distribution,seed_019,Italy,acute_physical_risk,p30,1.0,1.25,True
seed_019_Italy_combined_transition_physical_p30_ibx1_0_shockx1_25_no_liquidity_uniform_sector_distribution,seed_019,Italy,combined_transition_physical,p30,1.0,1.25,True
seed_019_Spain_orderly_transition_p30_ibx1_0_shockx1_25_no_liquidity_uniform_sector_distribution,seed_019,Spain,orderly_transition,p30,1.0,1.25,True
seed_019_Spain_disorderly_transition_p30_ibx1_0_shockx1_25_no_liquidity_uniform_sector_distribution,seed_019,Spain,disorderly_transition,p30,1.0,1.25,True
seed_019_Spain_severe_disorderly_transition_p30_ibx1_0_shockx1_25_no_liquidity_uniform_sector_distribution,seed_019,Spain,severe_disorderly_transition,p30,1.0,1.25,True
seed_019_Spain_acute_physical_risk_p30_ibx1_0_shockx1_25_no_liquidity_uniform_sector_distribution,seed_019,Spain,acute_physical_risk,p30,1.0,1.25,True
seed_019_Spain_combined_transition_physical_p30_ibx1_0_shockx1_25_no_liquidity_uniform_sector_distribution,seed_019,Spain,combined_transition_physical,p30,1.0,1.25,True
seed_019_Ukraine_orderly_transition_p30_ibx1_0_shockx1_25_no_liquidity_uniform_sector_distribution,seed_019,Ukraine,orderly_transition,p30,1.0,1.25,True
seed_019_Ukraine_disorderly_transition_p30_ibx1_0_shockx1_25_no_liquidity_uniform_sector_distribution,seed_019,Ukraine,disorderly_transition,p30,1.0,1.25,True
seed_019_Ukraine_severe_disorderly_transition_p30_ibx1_0_shockx1_25_no_liquidity_uniform_sector_distribution,seed_019,Ukraine,severe_disorderly_transition,p30,1.0,1.25,True
seed_019_Ukraine_acute_physical_risk_p30_ibx1_0_shockx1_25_no_liquidity_uniform_sector_distribution,seed_019,Ukraine,acute_physical_risk,p30,1.0,1.25,True
seed_019_Ukraine_combined_transition_physical_p30_ibx1_0_shockx1_25_no_liquidity_uniform_sector_distribution,seed_019,Ukraine,combined_transition_physical,p30,1.0,1.25,True
seed_019_United_States_of_America_orderly_transition_p30_ibx1_0_shockx1_25_no_liquidity_uniform_sector_distribution,seed_019,United States of America,orderly_transition,p30,1.0,1.25,True
seed_019_United_States_of_America_disorderly_transition_p30_ibx1_0_shockx1_25_no_liquidity_uniform_sector_distribution,seed_019,United States of America,disorderly_transition,p30,1.0,1.25,True
seed_019_United_States_of_America_severe_disorderly_transition_p30_ibx1_0_shockx1_25_no_liquidity_uniform_sector_distribution,seed_019,United States of America,severe_disorderly_transition,p30,1.0,1.25,True
seed_019_United_States_of_America_acute_physical_risk_p30_ibx1_0_shockx1_25_no_liquidity_uniform_sector_distribution,seed_019,United States of America,acute_physical_risk,p30,1.0,1.25,True
seed_019_United_States_of_America_combined_transition_physical_p30_ibx1_0_shockx1_25_no_liquidity_uniform_sector_distribution,seed_019,United States of America,combined_transition_physical,p30,1.0,1.25,True
seed_019_Brazil_orderly_transition_p30_ibx1_0_shockx1_5_no_liquidity_uniform_sector_distribution,seed_019,Brazil,orderly_transition,p30,1.0,1.5,True
seed_019_Brazil_disorderly_transition_p30_ibx1_0_shockx1_5_no_liquidity_uniform_sector_distribution,seed_019,Brazil,disorderly_transition,p30,1.0,1.5,True
seed_019_Brazil_severe_disorderly_transition_p30_ibx1_0_shockx1_5_no_liquidity_uniform_sector_distribution,seed_019,Brazil,severe_disorderly_transition,p30,1.0,1.5,True
seed_019_Brazil_acute_physical_risk_p30_ibx1_0_shockx1_5_no_liquidity_uniform_sector_distribution,seed_019,Brazil,acute_physical_risk,p30,1.0,1.5,True
seed_019_Brazil_combined_transition_physical_p30_ibx1_0_shockx1_5_no_liquidity_uniform_sector_distribution,seed_019,Brazil,combined_transition_physical,p30,1.0,1.5,True
seed_019_Germany_orderly_transition_p30_ibx1_0_shockx1_5_no_liquidity_uniform_sector_distribution,seed_019,Germany,orderly_transition,p30,1.0,1.5,True
seed_019_Germany_disorderly_transition_p30_ibx1_0_shockx1_5_no_liquidity_uniform_sector_distribution,seed_019,Germany,disorderly_transition,p30,1.0,1.5,True
seed_019_Germany_severe_disorderly_transition_p30_ibx1_0_shockx1_5_no_liquidity_uniform_sector_distribution,seed_019,Germany,severe_disorderly_transition,p30,1.0,1.5,True
seed_019_Germany_acute_physical_risk_p30_ibx1_0_shockx1_5_no_liquidity_uniform_sector_distribution,seed_019,Germany,acute_physical_risk,p30,1.0,1.5,True
seed_019_Germany_combined_transition_physical_p30_ibx1_0_shockx1_5_no_liquidity_uniform_sector_distribution,seed_019,Germany,combined_transition_physical,p30,1.0,1.5,True
seed_019_Italy_orderly_transition_p30_ibx1_0_shockx1_5_no_liquidity_uniform_sector_distribution,seed_019,Italy,orderly_transition,p30,1.0,1.5,True
seed_019_Italy_disorderly_transition_p30_ibx1_0_shockx1_5_no_liquidity_uniform_sector_distribution,seed_019,Italy,disorderly_transition,p30,1.0,1.5,True
seed_019_Italy_severe_disorderly_transition_p30_ibx1_0_shockx1_5_no_liquidity_uniform_sector_distribution,seed_019,Italy,severe_disorderly_transition,p30,1.0,1.5,True
seed_019_Italy_acute_physical_risk_p30_ibx1_0_shockx1_5_no_liquidity_uniform_sector_distribution,seed_019,Italy,acute_physical_risk,p30,1.0,1.5,True
seed_019_Italy_combined_transition_physical_p30_ibx1_0_shockx1_5_no_liquidity_uniform_sector_distribution,seed_019,Italy,combined_transition_physical,p30,1.0,1.5,True
seed_019_Spain_orderly_transition_p30_ibx1_0_shockx1_5_no_liquidity_uniform_sector_distribution,seed_019,Spain,orderly_transition,p30,1.0,1.5,True
seed_019_Spain_disorderly_transition_p30_ibx1_0_shockx1_5_no_liquidity_uniform_sector_distribution,seed_019,Spain,disorderly_transition,p30,1.0,1.5,True
seed_019_Spain_severe_disorderly_transition_p30_ibx1_0_shockx1_5_no_liquidity_uniform_sector_distribution,seed_019,Spain,severe_disorderly_transition,p30,1.0,1.5,True
seed_019_Spain_acute_physical_risk_p30_ibx1_0_shockx1_5_no_liquidity_uniform_sector_distribution,seed_019,Spain,acute_physical_risk,p30,1.0,1.5,True
seed_019_Spain_combined_transition_physical_p30_ibx1_0_shockx1_5_no_liquidity_uniform_sector_distribution,seed_019,Spain,combined_transition_physical,p30,1.0,1.5,True
seed_019_Ukraine_orderly_transition_p30_ibx1_0_shockx1_5_no_liquidity_uniform_sector_distribution,seed_019,Ukraine,orderly_transition,p30,1.0,1.5,True
seed_019_Ukraine_disorderly_transition_p30_ibx1_0_shockx1_5_no_liquidity_uniform_sector_distribution,seed_019,Ukraine,disorderly_transition,p30,1.0,1.5,True
seed_019_Ukraine_severe_disorderly_transition_p30_ibx1_0_shockx1_5_no_liquidity_uniform_sector_distribution,seed_019,Ukraine,severe_disorderly_transition,p30,1.0,1.5,True
seed_019_Ukraine_acute_physical_risk_p30_ibx1_0_shockx1_5_no_liquidity_uniform_sector_distribution,seed_019,Ukraine,acute_physical_risk,p30,1.0,1.5,True
seed_019_Ukraine_combined_transition_physical_p30_ibx1_0_shockx1_5_no_liquidity_uniform_sector_distribution,seed_019,Ukraine,combined_transition_physical,p30,1.0,1.5,True
seed_019_United_States_of_America_orderly_transition_p30_ibx1_0_shockx1_5_no_liquidity_uniform_sector_distribution,seed_019,United States of America,orderly_transition,p30,1.0,1.5,True
seed_019_United_States_of_America_disorderly_transition_p30_ibx1_0_shockx1_5_no_liquidity_uniform_sector_distribution,seed_019,United States of America,disorderly_transition,p30,1.0,1.5,True
